ts_utc,entity,value,unit,source,dataset_id,metric_name,is_derived,derived_from,fingerprint
2021-03-23T00:00:00Z,KOR_USDKRW,1131.3,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,c882421a7dc3cdcd
2021-03-24T00:00:00Z,KOR_USDKRW,1128.0,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,d8bb19ffefa70b39
2021-03-25T00:00:00Z,KOR_USDKRW,1133.5,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,a0d76d6cc1156ef4
2021-03-26T00:00:00Z,KOR_USDKRW,1134.2,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,a59d136e82cd896b
2021-03-29T00:00:00Z,KOR_USDKRW,1131.8,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,d45f9664de8217eb
2021-03-30T00:00:00Z,KOR_USDKRW,1131.7,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,22b0d96c574ad4ba
2021-03-31T00:00:00Z,KOR_USDKRW,1133.5,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,f095c2f9b55131d3
2021-04-01T00:00:00Z,KOR_USDKRW,1132.6,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,50df2fc2badea545
2021-04-02T00:00:00Z,KOR_USDKRW,1129.3,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,44ef4ac4def81dfb
2021-04-05T00:00:00Z,KOR_USDKRW,1127.5,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,ec13657be79fcf0a
2021-04-06T00:00:00Z,KOR_USDKRW,1127.8,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,df3bd8ba837748c1
2021-04-07T00:00:00Z,KOR_USDKRW,1122.9,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,1ebf4204498613d8
2021-04-08T00:00:00Z,KOR_USDKRW,1116.4,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,a951ede8ab4ef097
2021-04-09T00:00:00Z,KOR_USDKRW,1118.5,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,7fe3734dd1ccff21
2021-04-12T00:00:00Z,KOR_USDKRW,1117.2,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,83303339167ef6bf
2021-04-13T00:00:00Z,KOR_USDKRW,1124.3,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,5c0754be0a7a567d
2021-04-14T00:00:00Z,KOR_USDKRW,1126.1,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,3a414969420e3d0b
2021-04-15T00:00:00Z,KOR_USDKRW,1119.9,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,6982260c080848bf
2021-04-16T00:00:00Z,KOR_USDKRW,1117.6,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,a2a54148c7882364
2021-04-19T00:00:00Z,KOR_USDKRW,1117.9,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,490faf06596136e1
2021-04-20T00:00:00Z,KOR_USDKRW,1118.2,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,a9cc08da53c5d5fa
2021-04-21T00:00:00Z,KOR_USDKRW,1113.4,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,b01e489938ed607b
2021-04-22T00:00:00Z,KOR_USDKRW,1117.4,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,db288237e982b900
2021-04-23T00:00:00Z,KOR_USDKRW,1116.3,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,18134442b7b9030e
2021-04-26T00:00:00Z,KOR_USDKRW,1118.9,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,3c117b87cf37f7a0
2021-04-27T00:00:00Z,KOR_USDKRW,1114.0,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,e0ce863bbc18e3da
2021-04-28T00:00:00Z,KOR_USDKRW,1110.8,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,54214bbbd7526ef6
2021-04-29T00:00:00Z,KOR_USDKRW,1112.5,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,dce41eeb91780ec1
2021-04-30T00:00:00Z,KOR_USDKRW,1107.4,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,4dc0d2c8eaef4b8b
2021-05-03T00:00:00Z,KOR_USDKRW,1109.6,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,3cec1cd6eaca674f
2021-05-04T00:00:00Z,KOR_USDKRW,1119.3,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,871f0bd30085acaf
2021-05-06T00:00:00Z,KOR_USDKRW,1121.1,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,97eec5972ef3002c
2021-05-07T00:00:00Z,KOR_USDKRW,1125.5,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,83c21105df2e0975
2021-05-10T00:00:00Z,KOR_USDKRW,1121.4,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,690c73ae299d4a03
2021-05-11T00:00:00Z,KOR_USDKRW,1114.6,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,def2d0fc72304ce5
2021-05-12T00:00:00Z,KOR_USDKRW,1119.1,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,cc6fbb6e89d277ce
2021-05-13T00:00:00Z,KOR_USDKRW,1123.5,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,4dc782c6ad6eb23f
2021-05-14T00:00:00Z,KOR_USDKRW,1130.6,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,a9d2418e16d9691d
2021-05-17T00:00:00Z,KOR_USDKRW,1129.5,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,0f95189c6e944755
2021-05-18T00:00:00Z,KOR_USDKRW,1133.0,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,e6ad6810107372dd
2021-05-20T00:00:00Z,KOR_USDKRW,1133.1,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,228a5c9b1076ff2a
2021-05-21T00:00:00Z,KOR_USDKRW,1132.2,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,129681952873e3a3
2021-05-24T00:00:00Z,KOR_USDKRW,1126.9,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,420c9256450204d2
2021-05-25T00:00:00Z,KOR_USDKRW,1127.6,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,b389fc6748d0cead
2021-05-26T00:00:00Z,KOR_USDKRW,1122.8,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,2308fcdd74545882
2021-05-27T00:00:00Z,KOR_USDKRW,1118.6,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,73325e57d305c465
2021-05-28T00:00:00Z,KOR_USDKRW,1118.0,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,134bc78b2ff04d60
2021-05-31T00:00:00Z,KOR_USDKRW,1116.0,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,e944d789a6ded861
2021-06-01T00:00:00Z,KOR_USDKRW,1113.5,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,5056a22338ae72cf
2021-06-02T00:00:00Z,KOR_USDKRW,1107.0,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,e06e0a26f133daa2
2021-06-03T00:00:00Z,KOR_USDKRW,1110.3,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,82e35d9a2e3fa7d2
2021-06-04T00:00:00Z,KOR_USDKRW,1111.8,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,cef8691e68d27d44
2021-06-07T00:00:00Z,KOR_USDKRW,1117.5,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,e82a4c2a879af8fd
2021-06-08T00:00:00Z,KOR_USDKRW,1111.2,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,4f1efe410fe4f1cf
2021-06-09T00:00:00Z,KOR_USDKRW,1113.7,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,0a717ecd90869964
2021-06-10T00:00:00Z,KOR_USDKRW,1115.8,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,eba3be9971832d3b
2021-06-11T00:00:00Z,KOR_USDKRW,1115.0,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,d74c329385cf5807
2021-06-14T00:00:00Z,KOR_USDKRW,1111.2,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,7c63beaa83ea39ff
2021-06-15T00:00:00Z,KOR_USDKRW,1116.4,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,1bc7641a1f10e836
2021-06-16T00:00:00Z,KOR_USDKRW,1117.8,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,f1e10546c3699a51
2021-06-17T00:00:00Z,KOR_USDKRW,1117.7,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,5b717f96d84ee441
2021-06-18T00:00:00Z,KOR_USDKRW,1129.5,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,3522741d2619be45
2021-06-21T00:00:00Z,KOR_USDKRW,1132.2,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,1df071a68c99c2f3
2021-06-22T00:00:00Z,KOR_USDKRW,1135.4,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,2b2ab470aaaf27c6
2021-06-23T00:00:00Z,KOR_USDKRW,1132.4,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,06e3b7c475200653
2021-06-24T00:00:00Z,KOR_USDKRW,1135.6,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,af02c05f4eec82d0
2021-06-25T00:00:00Z,KOR_USDKRW,1135.8,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,4edce277074f1333
2021-06-28T00:00:00Z,KOR_USDKRW,1128.8,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,8c59fc41c25aa1e3
2021-06-29T00:00:00Z,KOR_USDKRW,1129.9,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,aefae0731355af31
2021-06-30T00:00:00Z,KOR_USDKRW,1130.0,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,1726e4e649ee40f4
2021-07-01T00:00:00Z,KOR_USDKRW,1129.5,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,4b614c7bd87ab890
2021-07-02T00:00:00Z,KOR_USDKRW,1132.2,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,6ee0a0355bde1085
2021-07-05T00:00:00Z,KOR_USDKRW,1134.5,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,6708e48c8a17e4c8
2021-07-06T00:00:00Z,KOR_USDKRW,1130.3,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,19fd96a4b92ec3fb
2021-07-07T00:00:00Z,KOR_USDKRW,1131.8,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,6357b893606ff01f
2021-07-08T00:00:00Z,KOR_USDKRW,1137.6,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,e99efda245dab141
2021-07-09T00:00:00Z,KOR_USDKRW,1143.4,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,b7040e49b16ec01f
2021-07-12T00:00:00Z,KOR_USDKRW,1148.3,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,bb3f2b12006875e1
2021-07-13T00:00:00Z,KOR_USDKRW,1146.4,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,b66c8a7300d149ec
2021-07-14T00:00:00Z,KOR_USDKRW,1145.1,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,0e344fd8d1bf2da3
2021-07-15T00:00:00Z,KOR_USDKRW,1150.3,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,c47e377b97668ab4
2021-07-16T00:00:00Z,KOR_USDKRW,1143.7,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,bd273d5ab606202b
2021-07-19T00:00:00Z,KOR_USDKRW,1141.1,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,17260d9243c20869
2021-07-20T00:00:00Z,KOR_USDKRW,1145.7,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,081d6e6fabf70da2
2021-07-21T00:00:00Z,KOR_USDKRW,1151.0,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,c24bcc53f389ac15
2021-07-22T00:00:00Z,KOR_USDKRW,1150.6,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,36d9f1761e4caf90
2021-07-23T00:00:00Z,KOR_USDKRW,1151.0,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,ad999de4e75b5820
2021-07-26T00:00:00Z,KOR_USDKRW,1149.5,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,68f8a011bc0c50ea
2021-07-27T00:00:00Z,KOR_USDKRW,1153.2,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,24bee835f444a528
2021-07-28T00:00:00Z,KOR_USDKRW,1150.2,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,44f447d3b0d7b0cf
2021-07-29T00:00:00Z,KOR_USDKRW,1154.8,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,087d0baea506ad8c
2021-07-30T00:00:00Z,KOR_USDKRW,1147.4,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,be1c59b25fb18145
2021-08-02T00:00:00Z,KOR_USDKRW,1147.5,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,b3f255e153d0d958
2021-08-03T00:00:00Z,KOR_USDKRW,1151.5,KRW,ecos,ecos_kor_usdkrw,exchange_rate,False,,55dd22442e916149
